solo_dist_km,bundle_dist_km,dist_saved_km,pct_dist_saved,bundle_total_min,available_min,time_feasible,best_route,metro,order_id_1,order_id_2,order_type_1,order_type_2,delivery_type_1,delivery_type_2,same_store,basket_size_1,basket_size_2,pay_1,pay_2,store_to_store_km,cust_to_cust_km,leg1_km,leg2_km,creation_gap_min,bundle_type,viable,accepted
13.335,5.187,8.147,0.611,55.8,105.1,True,s1->s2->c1->c2,Austin,O774,O2230,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,14,9,9.67,6.67,0.0,0.994,4.193,4.948,14.9,both_shop,True,0
15.589,13.34,2.25,0.1443,74.5,88.0,True,s1->s2->c1->c2,Austin,O774,O5936,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,14,3,9.67,6.91,0.0,9.146,4.193,7.203,32.0,both_shop,False,0
16.324,12.45,3.874,0.2373,51.0,104.8,True,s1->s2->c1->c2,Austin,O774,O5366,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,14,28,9.67,12.07,0.0,8.257,4.193,7.937,15.2,both_shop,True,0
14.706,14.526,0.181,0.0123,63.3,81.3,True,s1->s2->c1->c2,Austin,O774,O5812,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,14,8,9.67,7.1,0.0,10.333,4.193,6.32,38.7,both_shop,False,0
15.138,15.034,0.104,0.0069,78.8,108.4,True,s1->s2->c1->c2,Austin,O774,O4040,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,14,13,9.67,9.18,0.0,10.841,4.193,6.752,11.6,both_shop,False,0
17.365,10.477,6.887,0.3966,45.1,96.0,True,s1->s2->c1->c2,Austin,O774,O4569,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,14,3,9.67,8.5,0.0,6.284,4.193,8.978,24.0,both_shop,True,0
6.129,3.72,2.409,0.3931,74.4,115.8,True,s1->s2->c2->c1,Austin,O778,O924,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,24,19,11.16,10.07,0.0,2.02,2.214,1.7,4.2,both_shop,True,0
17.45,13.063,4.387,0.2514,92.6,120.0,True,s1->s2->c1->c2,Austin,O778,O1912,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,24,20,11.16,10.77,0.0,10.849,2.214,13.021,6.6,both_shop,True,0
8.913,8.566,0.346,0.0388,60.1,117.3,True,s1->s2->c1->c2,Austin,O778,O2546,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,24,4,11.16,8.39,0.0,6.352,2.214,4.484,2.7,both_shop,False,0
9.187,9.122,0.065,0.0071,60.6,198.4,True,s1->s2->c1->c2,Austin,O778,O3352,shop_and_deliver,delivery_only,same_day,next_day,True,24,27,11.16,13.15,0.0,6.907,2.214,4.758,41.6,mixed,False,0
11.757,10.637,1.121,0.0953,43.1,83.7,True,s1->s2->c1->c2,Austin,O778,O4401,shop_and_deliver,delivery_only,same_day,on_demand,True,24,21,11.16,10.78,0.0,8.422,2.214,7.329,36.3,mixed,False,1
13.156,9.589,3.567,0.2711,54.8,200.5,True,s1->s2->c1->c2,Austin,O779,O5349,shop_and_deliver,delivery_only,same_day,next_day,True,7,1,8.5,4.48,0.0,7.22,2.369,8.417,39.5,mixed,True,0
11.315,6.605,4.71,0.4163,65.5,95.8,True,s1->s2->c1->c2,Austin,O779,O1324,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,7,11,8.5,6.56,0.0,4.235,2.369,6.576,24.2,both_shop,True,0
13.469,13.406,0.063,0.0047,56.5,219.8,True,s1->s2->c1->c2,Austin,O779,O1571,shop_and_deliver,shop_and_deliver,same_day,same_day,True,7,5,8.5,9.63,0.0,11.036,2.369,8.73,20.2,both_shop,False,1
18.634,13.948,4.685,0.2515,49.9,197.6,True,s1->s2->c1->c2,Austin,O779,O4408,shop_and_deliver,shop_and_deliver,same_day,same_day,True,7,21,8.5,10.53,0.0,11.579,2.369,13.895,42.4,both_shop,True,0
7.006,3.001,4.005,0.5716,33.5,240.0,True,s1->s2->c2->c1,Austin,O779,O4308,shop_and_deliver,delivery_only,same_day,next_day,True,7,8,8.5,8.06,0.0,0.734,2.369,2.267,2.0,mixed,True,0
10.93,10.099,0.831,0.076,50.7,109.8,True,s1->s2->c1->c2,Austin,O779,O3511,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,7,8,8.5,9.21,0.0,7.729,2.369,6.191,10.2,both_shop,False,0
10.72,7.168,3.551,0.3313,37.9,120.0,True,s1->s2->c1->c2,Austin,O779,O5450,shop_and_deliver,delivery_only,same_day,on_demand,True,7,9,8.5,9.01,0.0,4.799,2.369,5.981,22.6,mixed,True,1
15.26,8.873,6.387,0.4186,62.2,95.6,True,s1->s2->c2->c1,Austin,O781,O3797,delivery_only,shop_and_deliver,on_demand,on_demand,True,6,33,6.33,16.22,0.0,4.26,5.324,4.613,24.4,mixed,True,0
16.296,15.9,0.396,0.0243,52.5,120.0,True,s1->s2->c1->c2,Austin,O781,O891,delivery_only,delivery_only,on_demand,same_day,True,6,19,6.33,8.63,0.0,10.576,5.324,5.648,4.2,both_delivery,False,0
21.615,11.014,10.601,0.4904,48.7,112.8,True,s1->s2->c1->c2,Austin,O781,O1284,delivery_only,shop_and_deliver,on_demand,same_day,True,6,4,6.33,5.95,0.0,5.69,5.324,10.967,7.2,mixed,True,0
15.057,14.129,0.927,0.0616,51.4,120.0,True,s1->s2->c2->c1,Austin,O781,O798,delivery_only,shop_and_deliver,on_demand,next_day,True,6,7,6.33,9.96,0.0,9.72,5.324,4.409,39.5,mixed,False,0
18.137,13.845,4.292,0.2366,52.0,108.0,True,s1->s2->c1->c2,Austin,O781,O1576,delivery_only,shop_and_deliver,on_demand,same_day,True,6,6,6.33,8.08,0.0,8.521,5.324,7.489,12.0,mixed,True,0
21.54,13.654,7.886,0.3661,29.4,113.8,True,s1->s2->c1->c2,Austin,O781,O1873,delivery_only,delivery_only,on_demand,same_day,True,6,13,6.33,9.83,0.0,8.33,5.324,10.892,6.2,both_delivery,True,1
19.695,16.771,2.924,0.1485,66.1,120.0,True,s1->s2->c2->c1,Austin,O786,O4351,delivery_only,shop_and_deliver,on_demand,same_day,True,14,5,12.71,8.379999999999999,0.0,11.987,7.455,4.784,10.5,mixed,False,0
22.597,14.435,8.162,0.3612,56.3,90.7,True,s1->s2->c1->c2,Austin,O786,O3590,delivery_only,shop_and_deliver,on_demand,same_day,True,14,15,12.71,9.02,0.0,6.98,7.455,7.686,29.3,mixed,True,0
22.453,22.281,0.171,0.0076,79.6,120.0,True,s1->s2->c1->c2,Austin,O786,O3613,delivery_only,shop_and_deliver,on_demand,next_day,True,14,10,12.71,7.78,0.0,14.826,7.455,7.542,28.2,mixed,False,0
21.104,15.522,5.582,0.2645,71.1,109.6,True,s1->s2->c2->c1,Austin,O786,O5569,delivery_only,shop_and_deliver,on_demand,same_day,True,14,23,12.71,9.9,0.0,9.329,7.455,6.193,10.4,mixed,True,0
29.66,23.961,5.699,0.1921,68.0,120.0,True,s1->s2->c1->c2,Austin,O797,O966,delivery_only,shop_and_deliver,on_demand,same_day,True,5,13,5.74,7.67,0.0,15.011,8.95,11.76,7.6,mixed,True,0
28.66,25.983,2.676,0.0934,70.2,80.7,True,s1->s2->c1->c2,Austin,O797,O1762,delivery_only,delivery_only,on_demand,on_demand,True,5,13,5.74,8.25,0.0,17.034,8.95,10.76,39.3,both_delivery,False,1
23.379,10.345,13.034,0.5575,29.0,120.0,True,s1->s2->c2->c1,Austin,O797,O2936,delivery_only,delivery_only,on_demand,same_day,True,5,15,5.74,9.36,0.0,4.865,8.95,5.48,21.5,both_delivery,True,0
19.925,12.508,7.417,0.3722,52.8,120.0,True,s1->s2->c2->c1,Austin,O797,O3546,delivery_only,shop_and_deliver,on_demand,next_day,True,5,12,5.74,7.71,0.0,10.482,8.95,2.026,39.1,mixed,True,0
20.799,14.582,6.216,0.2989,47.6,120.0,True,s1->s2->c2->c1,Austin,O797,O4706,delivery_only,delivery_only,on_demand,next_day,True,5,9,5.74,8.66,0.0,11.683,8.95,2.9,31.1,both_delivery,True,0
13.43,12.376,1.055,0.0785,100.0,120.0,True,s1->s2->c1->c2,Austin,O798,O3797,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,7,33,9.96,16.22,0.0,7.967,4.409,4.613,15.1,both_shop,False,0
17.51,11.127,6.383,0.3645,37.8,79.1,True,s1->s2->c1->c2,Austin,O798,O3211,shop_and_deliver,delivery_only,next_day,on_demand,True,7,23,9.96,10.69,0.0,6.718,4.409,8.692,40.9,mixed,True,1
14.466,7.789,6.677,0.4616,33.6,240.0,True,s1->s2->c1->c2,Austin,O798,O891,shop_and_deliver,delivery_only,next_day,same_day,True,7,19,9.96,8.63,0.0,3.38,4.409,5.648,35.3,mixed,True,0
15.179,7.714,7.465,0.4918,56.8,234.0,True,s1->s2->c1->c2,Austin,O798,O931,shop_and_deliver,shop_and_deliver,next_day,same_day,True,7,4,9.96,6.43,0.0,3.305,4.409,6.361,6.0,both_shop,True,0
19.302,14.754,4.547,0.2356,70.4,112.4,True,s1->s2->c1->c2,Austin,O798,O5326,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,7,8,9.96,9.28,0.0,10.345,4.409,10.484,7.6,both_shop,True,0
18.113,14.256,3.857,0.2129,50.3,120.0,True,s1->s2->c1->c2,Austin,O801,O1218,shop_and_deliver,delivery_only,same_day,on_demand,True,8,9,5.7,7.78,0.0,10.809,3.447,11.219,14.8,mixed,True,0
11.954,8.554,3.4,0.2844,40.4,120.0,True,s1->s2->c1->c2,Austin,O801,O1654,shop_and_deliver,delivery_only,same_day,on_demand,True,8,15,5.7,9.56,0.0,5.106,3.447,5.06,38.6,mixed,True,0
18.597,15.053,3.544,0.1906,50.1,240.0,True,s1->s2->c1->c2,Austin,O801,O3989,shop_and_deliver,delivery_only,same_day,next_day,True,8,10,5.7,8.17,0.0,11.606,3.447,11.703,20.4,mixed,True,0
11.846,10.524,1.322,0.1116,73.0,221.3,True,s1->s2->c1->c2,Austin,O801,O5042,shop_and_deliver,shop_and_deliver,same_day,same_day,True,8,15,5.7,10.61,0.0,7.077,3.447,4.951,18.7,both_shop,False,0
9.917,3.744,6.173,0.6225,50.9,120.0,True,s1->s2->c2->c1,Austin,O810,O937,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,11,11,6.69,11.15,0.0,1.314,3.743,2.43,19.9,both_shop,True,1
11.94,6.323,5.617,0.4704,43.1,86.1,True,s1->s2->c1->c2,Austin,O810,O1940,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,11,5,6.69,5.64,0.0,2.58,3.743,4.454,33.9,both_shop,True,0
17.744,13.767,3.977,0.2241,67.1,109.0,True,s1->s2->c1->c2,Austin,O810,O2892,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,11,29,6.69,12.06,0.0,10.023,3.743,10.257,11.0,both_shop,True,0
15.201,8.698,6.504,0.4278,42.7,114.0,True,s1->s2->c1->c2,Austin,O810,O2410,shop_and_deliver,delivery_only,on_demand,next_day,True,11,7,6.69,7.26,0.0,4.955,3.743,7.715,6.0,mixed,True,0
14.526,12.284,2.242,0.1543,83.1,78.6,False,s1->s2->c1->c2,Austin,O810,O2865,shop_and_deliver,shop_and_deliver,on_demand,same_day,True,11,11,6.69,12.19,0.0,8.541,3.743,7.04,41.4,both_shop,False,0
13.915,11.021,2.894,0.208,50.2,103.9,True,s1->s2->c1->c2,Austin,O810,O2564,shop_and_deliver,delivery_only,on_demand,on_demand,True,11,14,6.69,9.88,0.0,7.278,3.743,6.428,16.1,mixed,True,0
11.512,9.565,1.947,0.1691,59.4,111.1,True,s1->s2->c1->c2,Austin,O810,O5383,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,11,6,6.69,7.76,0.0,5.822,3.743,4.026,8.9,both_shop,False,0
10.729,4.734,5.995,0.5587,55.0,104.0,True,s1->s2->c2->c1,Austin,O810,O5143,shop_and_deliver,shop_and_deliver,on_demand,on_demand,True,11,9,6.69,9.36,0.0,1.492,3.743,3.242,16.0,both_shop,True,0
16.439,15.798,0.641,0.039,85.4,117.7,True,s1->s2->c1->c2,Austin,O810,O5186,shop_and_deliver,shop_and_deliver,on_demand,next_day,True,11,8,6.69,7.6,0.0,12.055,3.743,8.953,2.3,both_shop,False,0
7.731,3.511,4.22,0.5458,37.9,206.5,True,s1->s2->c2->c1,Austin,O812,O2500,shop_and_deliver,shop_and_deliver,same_day,same_day,True,8,14,6.79,8.41,0.0,1.039,2.63,2.472,33.5,both_shop,True,0
7.754,7.084,0.671,0.0865,62.1,222.0,True,s1->s2->c2->c1,Austin,O812,O4998,shop_and_deliver,shop_and_deliver,same_day,same_day,True,8,14,6.79,7.84,0.0,4.589,2.63,2.495,18.0,both_shop,False,0
12.91,9.254,3.656,0.2832,49.4,236.6,True,s1->s2->c1->c2,Austin,O812,O4538,shop_and_deliver,shop_and_deliver,same_day,same_day,True,8,6,6.79,8.01,0.0,6.625,2.63,7.651,3.4,both_shop,True,0
12.846,7.654,5.192,0.4042,51.3,195.1,True,s1->s2->c1->c2,Austin,O812,O4652,shop_and_deliver,shop_and_deliver,same_day,same_day,True,8,10,6.79,6.92,0.0,5.024,2.63,7.587,44.9,both_shop,True,0
12.513,8.645,3.868,0.3091,27.6,97.8,True,s1->s2->c1->c2,Austin,O813,O1358,delivery_only,delivery_only,on_demand,same_day,True,10,4,6.82,6.59,0.0,6.697,1.948,8.618,22.2,both_delivery,True,1
7.813,5.952,1.861,0.2382,33.6,100.9,True,s1->s2->c1->c2,Austin,O813,O1231,delivery_only,shop_and_deliver,on_demand,next_day,True,10,13,6.82,7.51,0.0,4.004,1.948,3.918,19.1,mixed,True,0
7.195,4.428,2.767,0.3845,23.5,94.3,True,s1->s2->c1->c2,Austin,O813,O1134,delivery_only,shop_and_deliver,on_demand,on_demand,True,10,6,6.82,6.05,0.0,2.481,1.948,3.3,25.7,mixed,True,1
12.501,11.634,0.867,0.0694,43.7,97.0,True,s1->s2->c1->c2,Austin,O813,O1837,delivery_only,shop_and_deliver,on_demand,on_demand,True,10,8,6.82,9.6,0.0,9.686,1.948,8.606,23.0,mixed,False,0
11.739,8.312,3.426,0.2919,40.9,88.1,True,s1->s2->c1->c2,Austin,O813,O2382,delivery_only,shop_and_deliver,on_demand,same_day,True,10,12,6.82,7.81,0.0,6.365,1.948,7.844,31.9,mixed,True,0
15.728,11.849,3.878,0.2466,57.3,107.0,True,s1->s2->c1->c2,Austin,O813,O2116,delivery_only,shop_and_deliver,on_demand,on_demand,True,10,5,6.82,7.72,0.0,9.902,1.948,11.833,13.0,mixed,True,1
16.539,13.053,3.485,0.2107,74.7,85.7,True,s1->s2->c1->c2,Austin,O813,O2860,delivery_only,shop_and_deliver,on_demand,on_demand,True,10,28,6.82,10.54,0.0,11.106,1.948,12.644,34.3,mixed,True,0
13.23,12.43,0.8,0.0605,41.8,109.8,True,s1->s2->c1->c2,Austin,O813,O3167,delivery_only,delivery_only,on_demand,next_day,True,10,16,6.82,8.13,0.0,10.483,1.948,9.335,10.2,both_delivery,False,0
13.49,10.099,3.391,0.2514,69.2,84.1,True,s1->s2->c1->c2,Austin,O813,O3736,delivery_only,shop_and_deliver,on_demand,on_demand,True,10,12,6.82,7.9,0.0,8.151,1.948,9.595,35.9,mixed,True,0
9.003,8.15,0.853,0.0948,43.1,117.6,True,s1->s2->c1->c2,Austin,O813,O5229,delivery_only,shop_and_deliver,on_demand,on_demand,True,10,10,6.82,7.53,0.0,6.202,1.948,5.108,2.4,mixed,False,0
12.314,12.314,0.0,0.0,56.6,1410.9,True,s1->s2->c1->c2,Austin,O814,O2845,shop_and_deliver,shop_and_deliver,next_day,next_day,True,9,5,6.26,5.43,0.0,8.968,3.347,5.621,29.1,both_shop,False,0
15.262,15.214,0.048,0.0032,76.0,116.2,True,s1->s2->c1->c2,Austin,O814,O2572,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,9,9,6.26,6.32,0.0,11.867,3.347,8.569,3.8,both_shop,False,0
19.682,14.863,4.82,0.2449,78.2,1437.5,True,s1->s2->c1->c2,Austin,O814,O2517,shop_and_deliver,shop_and_deliver,next_day,next_day,True,9,28,6.26,12.54,0.0,11.516,3.347,12.989,2.5,both_shop,True,0
10.364,6.338,4.026,0.3884,37.0,239.4,True,s1->s2->c1->c2,Austin,O814,O1680,shop_and_deliver,delivery_only,next_day,same_day,True,9,7,6.26,5.32,0.0,2.992,3.347,3.671,0.6,mixed,True,0
11.294,6.74,4.553,0.4032,74.5,1434.6,True,s1->s2->c1->c2,Austin,O814,O1307,shop_and_deliver,shop_and_deliver,next_day,next_day,True,9,16,6.26,9.58,0.0,3.394,3.347,4.601,5.4,both_shop,True,0
12.147,12.142,0.006,0.0005,45.4,1437.0,True,s1->s2->c1->c2,Austin,O814,O3616,shop_and_deliver,delivery_only,next_day,next_day,True,9,9,6.26,6.21,0.0,8.795,3.347,5.454,3.0,mixed,False,0
10.279,10.279,0.0,0.0,40.6,120.0,True,s1->s2->c1->c2,Austin,O814,O5753,shop_and_deliver,delivery_only,next_day,on_demand,True,9,20,6.26,10.78,0.0,6.932,3.347,3.586,18.7,mixed,False,1
7.985,3.444,4.541,0.5687,34.6,1396.9,True,s1->s2->c2->c1,Austin,O814,O5713,shop_and_deliver,delivery_only,next_day,next_day,True,9,5,6.26,5.8,0.0,2.152,3.347,1.292,43.1,mixed,True,0
23.57,17.617,5.953,0.2526,89.9,240.0,True,s1->s2->c1->c2,Austin,O814,O3934,shop_and_deliver,shop_and_deliver,next_day,same_day,True,9,23,6.26,10.84,0.0,14.271,3.347,16.877,35.6,both_shop,True,0
10.745,9.375,1.369,0.1275,39.4,120.0,True,s1->s2->c1->c2,Austin,O814,O5660,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,9,8,6.26,5.51,0.0,6.029,3.347,4.052,23.6,both_shop,False,0
17.572,10.891,6.681,0.3802,76.4,108.2,True,s1->s2->c1->c2,Austin,O814,O5121,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,9,27,6.26,10.43,0.0,7.544,3.347,10.879,11.8,both_shop,True,0
22.232,15.545,6.686,0.3008,67.8,240.0,True,s1->s2->c1->c2,Austin,O814,O4965,shop_and_deliver,shop_and_deliver,next_day,same_day,True,9,18,6.26,9.06,0.0,12.199,3.347,15.539,7.6,both_shop,True,0
45.116,38.376,6.74,0.1494,76.4,240.0,True,s1->s2->c2->c1,Austin,O815,O1154,delivery_only,delivery_only,next_day,same_day,True,15,12,9.07,7.75,0.0,27.724,17.232,10.652,8.8,both_delivery,False,0
38.441,25.085,13.356,0.3474,75.8,116.2,True,s1->s2->c2->c1,Austin,O815,O4567,delivery_only,shop_and_deliver,next_day,on_demand,True,15,6,9.07,7.83,0.0,21.108,17.232,3.977,3.8,mixed,True,0
49.119,30.767,18.352,0.3736,76.1,120.0,True,s1->s2->c2->c1,Austin,O815,O2066,delivery_only,delivery_only,next_day,on_demand,True,15,7,9.07,7.91,0.0,16.112,17.232,14.655,25.9,both_delivery,True,1
45.159,18.713,26.447,0.5856,67.4,93.6,True,s1->s2->c2->c1,Austin,O815,O4359,delivery_only,shop_and_deliver,next_day,on_demand,True,15,17,9.07,12.91,0.0,8.017,17.232,10.695,26.4,mixed,True,0
46.021,38.788,7.233,0.1572,77.7,120.0,True,s1->s2->c2->c1,Austin,O815,O2009,delivery_only,shop_and_deliver,next_day,on_demand,True,15,11,9.07,8.67,0.0,27.231,17.232,11.557,10.5,mixed,False,1
40.862,27.575,13.287,0.3252,67.6,120.0,True,s1->s2->c2->c1,Austin,O815,O3588,delivery_only,delivery_only,next_day,on_demand,True,15,7,9.07,10.84,0.0,21.177,17.232,6.398,24.9,both_delivery,True,0
15.122,11.132,3.99,0.2638,72.6,240.0,True,s1->s2->c1->c2,Austin,O816,O1175,shop_and_deliver,shop_and_deliver,next_day,same_day,True,9,7,6.89,7.64,0.0,8.164,2.968,9.186,8.0,both_shop,True,0
13.703,10.689,3.013,0.2199,53.5,240.0,True,s1->s2->c1->c2,Austin,O816,O1404,shop_and_deliver,delivery_only,next_day,same_day,True,9,4,6.89,6.59,0.0,7.721,2.968,7.766,31.2,mixed,True,0
11.997,11.135,0.862,0.0719,56.9,240.0,True,s1->s2->c1->c2,Austin,O816,O2411,shop_and_deliver,shop_and_deliver,next_day,same_day,True,9,10,6.89,7.25,0.0,8.167,2.968,6.06,37.1,both_shop,False,1
10.255,9.231,1.023,0.0998,49.3,120.0,True,s1->s2->c1->c2,Austin,O816,O2901,shop_and_deliver,delivery_only,next_day,on_demand,True,9,10,6.89,6.14,0.0,6.263,2.968,4.318,18.3,mixed,False,1
11.12,9.96,1.16,0.1043,40.5,100.6,True,s1->s2->c1->c2,Austin,O816,O5883,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,9,14,6.89,7.04,0.0,6.992,2.968,5.183,19.4,both_shop,False,1
9.524,8.951,0.573,0.0601,41.7,240.0,True,s1->s2->c1->c2,Austin,O816,O4656,shop_and_deliver,shop_and_deliver,next_day,same_day,True,9,10,6.89,7.86,0.0,5.983,2.968,3.587,0.8,both_shop,False,1
11.784,11.692,0.092,0.0078,108.2,240.0,True,s1->s2->c1->c2,Austin,O816,O4787,shop_and_deliver,shop_and_deliver,next_day,same_day,True,9,39,6.89,13.46,0.0,8.724,2.968,5.847,25.5,both_shop,False,0
9.018,7.632,1.385,0.1536,54.5,236.5,True,s1->s2->c1->c2,Austin,O826,O2024,shop_and_deliver,shop_and_deliver,next_day,same_day,True,16,5,9.45,7.68,0.0,5.016,2.616,3.786,3.5,both_shop,False,0
10.77,10.764,0.005,0.0005,63.5,240.0,True,s1->s2->c1->c2,Austin,O826,O2748,shop_and_deliver,delivery_only,next_day,same_day,True,16,9,9.45,7.86,0.0,8.149,2.616,5.538,15.7,mixed,False,1
10.877,9.682,1.194,0.1098,53.3,99.4,True,s1->s2->c1->c2,Austin,O826,O3491,shop_and_deliver,delivery_only,next_day,on_demand,True,16,5,9.45,6.35,0.0,7.067,2.616,5.645,20.6,mixed,False,0
20.0,19.915,0.085,0.0043,138.7,112.2,False,s1->s2->c1->c2,Austin,O826,O3858,shop_and_deliver,shop_and_deliver,next_day,on_demand,True,16,16,9.45,7.98,0.0,17.299,2.616,14.769,7.8,both_shop,False,0
11.271,10.298,0.973,0.0863,60.5,120.0,True,s1->s2->c1->c2,Austin,O826,O4773,shop_and_deliver,delivery_only,next_day,on_demand,True,16,12,9.45,10.49,0.0,7.682,2.616,6.04,12.8,mixed,False,0
11.069,11.052,0.017,0.0015,36.6,105.6,True,s1->s2->c1->c2,Austin,O828,O5852,delivery_only,shop_and_deliver,same_day,on_demand,True,16,15,8.55,8.17,0.0,8.033,3.019,5.031,14.4,mixed,False,1
14.701,9.18,5.521,0.3755,63.8,238.9,True,s1->s2->c1->c2,Austin,O828,O1638,delivery_only,shop_and_deliver,same_day,same_day,True,16,33,8.55,13.84,0.0,6.161,3.019,8.662,1.1,mixed,True,0
11.492,6.708,4.784,0.4163,34.2,240.0,True,s1->s2->c1->c2,Austin,O828,O4111,delivery_only,shop_and_deliver,same_day,next_day,True,16,23,8.55,10.67,0.0,3.689,3.019,5.454,13.7,mixed,True,0
7.979,5.458,2.522,0.316,39.7,107.5,True,s1->s2->c2->c1,Austin,O828,O5011,delivery_only,shop_and_deliver,same_day,on_demand,True,16,16,8.55,10.75,0.0,3.516,3.019,1.941,12.5,mixed,True,0
9.448,7.018,2.43,0.2572,23.5,231.2,True,s1->s2->c1->c2,Austin,O834,O2853,delivery_only,delivery_only,same_day,same_day,True,10,14,7.39,9.81,0.0,3.943,3.075,3.297,8.8,both_delivery,True,0
18.693,18.421,0.272,0.0145,48.5,230.6,True,s1->s2->c1->c2,Austin,O834,O839,delivery_only,shop_and_deliver,same_day,next_day,True,10,13,7.39,7.23,0.0,15.346,3.075,12.542,9.4,mixed,False,0
10.738,8.831,1.907,0.1776,35.2,120.0,True,s1->s2->c1->c2,Austin,O834,O1920,delivery_only,shop_and_deliver,same_day,on_demand,True,10,14,7.39,7.1,0.0,5.756,3.075,4.587,26.2,mixed,False,0
11.121,8.072,3.049,0.2741,38.6,208.3,True,s1->s2->c1->c2,Austin,O834,O1417,delivery_only,shop_and_deliver,same_day,same_day,True,10,8,7.39,6.05,0.0,4.997,3.075,4.97,31.7,mixed,True,0
10.953,8.768,2.185,0.1995,21.5,236.7,True,s1->s2->c1->c2,Austin,O834,O3334,delivery_only,delivery_only,same_day,same_day,True,10,39,7.39,15.81,0.0,5.693,3.075,4.802,3.3,both_delivery,True,1
10.678,10.175,0.503,0.0471,29.1,210.0,True,s1->s2->c1->c2,Austin,O834,O4002,delivery_only,shop_and_deliver,same_day,same_day,True,10,3,7.39,6.98,0.0,7.1,3.075,4.527,30.0,mixed,False,1
13.005,8.475,4.53,0.3483,30.8,80.5,True,s1->s2->c1->c2,Austin,O834,O4115,delivery_only,shop_and_deliver,same_day,on_demand,True,10,5,7.39,7.3,0.0,5.4,3.075,6.854,39.5,mixed,True,1
15.608,10.836,4.771,0.3057,30.0,212.7,True,s1->s2->c1->c2,Austin,O834,O4319,delivery_only,shop_and_deliver,same_day,same_day,True,10,2,7.39,11.3,0.0,7.761,3.075,9.457,27.3,mixed,True,1
7.065,3.077,3.989,0.5645,24.6,222.6,True,s1->s2->c2->c1,Austin,O834,O4495,delivery_only,shop_and_deliver,same_day,same_day,True,10,11,7.39,7.91,0.0,2.162,3.075,0.915,17.4,mixed,True,1
16.605,15.037,1.569,0.0945,64.6,77.8,True,s1->s2->c1->c2,Austin,O834,O5334,delivery_only,shop_and_deliver,same_day,on_demand,True,10,15,7.39,10.28,0.0,11.961,3.075,10.455,42.2,mixed,False,1
13.431,13.163,0.268,0.02,59.9,215.8,True,s1->s2->c1->c2,Austin,O834,O4413,delivery_only,shop_and_deliver,same_day,same_day,True,10,5,7.39,9.2,0.0,10.088,3.075,7.28,24.2,mixed,False,0
8.478,3.092,5.386,0.6353,39.3,196.8,True,s1->s2->c2->c1,Austin,O834,O4527,delivery_only,shop_and_deliver,same_day,same_day,True,10,11,7.39,7.23,0.0,0.764,3.075,2.328,43.2,mixed,True,0
18.343,14.29,4.053,0.221,42.9,219.7,True,s1->s2->c1->c2,Austin,O834,O5717,delivery_only,shop_and_deliver,same_day,same_day,True,10,2,7.39,4.57,0.0,11.215,3.075,12.193,20.3,mixed,True,0
42.491,23.852,18.639,0.4387,66.7,236.0,True,s1->s2->c2->c1,Austin,O835,O1732,shop_and_deliver,shop_and_deliver,same_day,same_day,True,4,9,10.21,7.34,0.0,17.523,18.081,6.328,4.0,both_shop,True,0
46.756,37.124,9.632,0.206,83.8,101.5,True,s1->s2->c2->c1,Austin,O835,O3424,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,4,3,10.21,7.23,0.0,26.531,18.081,10.593,18.5,both_shop,True,0
46.812,21.647,25.165,0.5376,78.3,113.9,True,s1->s2->c2->c1,Austin,O835,O3719,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,4,4,10.21,7.18,0.0,10.997,18.081,10.65,6.1,both_shop,True,0
42.659,22.524,20.135,0.472,118.3,120.0,True,s1->s2->c2->c1,Austin,O835,O2688,shop_and_deliver,shop_and_deliver,same_day,on_demand,True,4,19,10.21,11.88,0.0,16.027,18.081,6.496,14.4,both_shop,True,0
46.815,36.787,10.028,0.2142,102.2,120.0,True,s2->s1->c2->c1,Austin,O835,O1272,shop_and_deliver,shop_and_deliver,same_day,on_demand,False,4,11,10.21,8.32,0.373,26.0,18.081,10.76,21.3,both_shop,True,0
